270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
270,0.9999998991988093,0.9994944067041814,1.999999596795237,1.9979776268167257,[0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000],[0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000],0.9997471529514954,0.9775168397544332,1.0,0.0,0.9772696775066377
